URL       DescriptioPrompt    GT        gpt4o response
https://nvFPE in padAnalyze thCWE-369   CWE-119
https://nvThe vulnerAnalyze thCWE-862   CWE-22
https://nvOneBlog v2Analyze thCWE-79    CWE-79
https://nvAn issue wAnalyze thCWE-203   CWE-203
https://nvIn D-LINK Analyze thCWE-787   CWE-121
https://nvA XSS paylAnalyze thCWE-79    CWE-79
https://nvThe Popup Analyze thCWE-22    CWE-98
https://nvIn the LinAnalyze thCWE-120   CWE-190
https://nvOpenObservAnalyze thCWE-272   CWE-862
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvA SQL injeAnalyze thCWE-89    CWE-89
https://nvA vulnerabAnalyze thCWE-502   CWE-502
https://nvA vulnerabAnalyze thCWE-404   CWE-20
https://nvJinja is aAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-404   CWE-20
https://nvCode-projeAnalyze thCWE-89    CWE-89
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvA Missing Analyze thCWE-209   CWE-306
https://nvIn Plotly Analyze thCWE-1321  CWE-
https://nvin OpenHarAnalyze thCWE-190   CWE-122
https://nvA improperAnalyze thCWE-1236  CWE-1233
https://nvIBM SecuriAnalyze thCWE-345   CWE-20
https://nvA vulnerabAnalyze thCWE-347   CWE-346
https://nvUse after Analyze thCWE-416   CWE-416
https://nvPrestaShopAnalyze thCWE-89    CWE-89
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvIn AppwritAnalyze thCWE-798   CWE-276
https://nvIn the LinAnalyze thCWE-119   CWE-190
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvUsing a jaAnalyze thCWE-362   CWE-20
https://nvlibexpat tAnalyze thCWE-776   CWE-20
https://nvIn keyInstAnalyze thCWE-843   CWE-
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvAn attackeAnalyze thCWE-79    CWE-79
https://nvAn arbitraAnalyze thCWE-434   CWE-434
https://nvReflected Analyze thCWE-79    CWE-79
https://nvVintage, mAnalyze thCWE-94    CWE-20
https://nvAn attackeAnalyze thCWE-77    CWE-77
https://nvA potentiaAnalyze thCWE-697   CWE-94
https://nvCross SiteAnalyze thCWE-79    CWE-79
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvBarangay PAnalyze thCWE-79    CWE-79
https://nvCommand inAnalyze thCWE-77    CWE-77
https://nvNVIDIA DGXAnalyze thCWE-787   CWE-122
https://nvA vulnerabAnalyze thCWE-787   CWE-121
https://nvThe vulnerAnalyze thCWE-22    CWE-434
https://nvIn keyInstAnalyze thCWE-843   CWE-
https://nvCross-siteAnalyze thCWE-79    CWE-79
https://nvIn the LinAnalyze thCWE-476   CWE-476
https://nvStored croAnalyze thCWE-79    CWE-79
https://nvMail2WorldAnalyze thCWE-79    CWE-79
https://nvIn the LinAnalyze thCWE-119   CWE-125
https://nvAn arbitraAnalyze thCWE-434   CWE-434
https://nvAn out-of-Analyze thCWE-125   CWE-125
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvomniauth-mAnalyze thCWE-287   CWE-20
https://nvTenda AX18Analyze thCWE-787   CWE-121
https://nvTinyMCE veAnalyze thCWE-79    CWE-79
https://nvIBM EngineAnalyze thCWE-613   CWE-613
https://nvThe POST SAnalyze thCWE-89    CWE-89
https://nvA vulnerabAnalyze thCWE-78    CWE-78
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvJensen of Analyze thCWE-77    CWE-77
https://nvVersions oAnalyze thCWE-125   CWE-125
https://nvExposure oAnalyze thCWE-200   CWE-200
https://nvAn issue wAnalyze thCWE-434   CWE-434
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvImproper iAnalyze thCWE-20    CWE-20
https://nvAn issue wAnalyze thCWE-22    CWE-22
https://nvThe ChatboAnalyze thCWE-79    CWE-79
https://nvAn issue iAnalyze thCWE-494   CWE-22
https://nvIn the LinAnalyze thCWE-125   CWE-125
https://nvA race conAnalyze thCWE-362   CWE-362
https://nvThe CalculAnalyze thCWE-79    CWE-79
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvA cross-siAnalyze thCWE-352   CWE-352
https://nvIn the LinAnalyze thCWE-476   CWE-20
https://nvA flaw wasAnalyze thCWE-476   CWE-476
https://nvA cross-siAnalyze thCWE-79    CWE-79
https://nvDeserializAnalyze thCWE-502   CWE-502
https://nvA vulnerabAnalyze thCWE-404   CWE-400
https://nvThe Qyrr WAnalyze thCWE-79    CWE-79
https://nvThe EventOAnalyze thCWE-79    CWE-79
https://nvCross SiteAnalyze thCWE-352   CWE-352
https://nvDell DisplAnalyze thCWE-269   CWE-264
https://nvA vulnerabAnalyze thCWE-94    CWE-94
https://nvA buffer cAnalyze thCWE-121   CWE-120
https://nvA buffer oAnalyze thCWE-787   CWE-122
https://nvIn video dAnalyze thCWE-125   CWE-125
https://nvA vulnerabAnalyze thCWE-77    CWE-77
https://nvFPE in padAnalyze thCWE-369   CWE-119
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvIn the LinAnalyze thCWE-119   CWE-190
https://nvBuildKit iAnalyze thCWE-362   CWE-362
https://nvA memory lAnalyze thCWE-401   CWE-401
https://nvAn attackeAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-121   CWE-121
https://nvThere is aAnalyze thCWE-862   CWE-200
https://nvA vulnerabAnalyze thCWE-284   CWE-284
https://nvAn integerAnalyze thCWE-190   CWE-190
https://nvXSS vulnerAnalyze thCWE-79    CWE-79
https://nvhttparty bAnalyze thCWE-668   CWE-20
https://nvIBM MaximoAnalyze thCWE-284   CWE-284
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-434   CWE-434
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvIBM SecuriAnalyze thCWE-295   CWE-
https://nvAn integerAnalyze thCWE-190   CWE-190
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvInteger OvAnalyze thCWE-190   CWE-190
https://nvSQL injectAnalyze thCWE-89    CWE-89
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvMissing AuAnalyze thCWE-862   CWE-285
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvWazuh is aAnalyze thCWE-121   CWE-121
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvHCL DRYiCEAnalyze thCWE-22    CWE-22
https://nvAn impropeAnalyze thCWE-78    CWE-78
https://nvThe EnableAnalyze thCWE-79    CWE-79
https://nvThe hiWeb Analyze thCWE-79    CWE-79
https://nvThere is aAnalyze thCWE-94    CWE-77
https://nvIn jpg driAnalyze thCWE-862   CWE-732
https://nvA vulnerabAnalyze thCWE-613   CWE-613
https://nvFPE in padAnalyze thCWE-369   CWE-20
https://nvA vulnerabAnalyze thCWE-121   CWE-121
https://nvAn issue iAnalyze thCWE-862   CWE-20
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvSQL InjectAnalyze thCWE-89    CWE-89
https://nvThis High Analyze thCWE-94    CWE-94
https://nvAn indirecAnalyze thCWE-639   CWE-639
https://nvTenda AX18Analyze thCWE-787   CWE-121
https://nvUncontrollAnalyze thCWE-427   CWE-427
https://nvIBM SecuriAnalyze thCWE-311   CWE-311
https://nvCross SiteAnalyze thCWE-79    CWE-79
https://nvOpen edX PAnalyze thCWE-284   CWE-284
https://nvThe CommunAnalyze thCWE-352   CWE-352
https://nvThe LearnPAnalyze thCWE-77    CWE-77
https://nvUnrestrictAnalyze thCWE-434   CWE-434
https://nvCode-projeAnalyze thCWE-89    CWE-89
https://nvThe WP RecAnalyze thCWE-79    CWE-79
https://nvA buffer oAnalyze thCWE-120   CWE-120
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvRedaxo v5.Analyze thCWE-94    CWE-94
https://nvOut-of-bouAnalyze thCWE-787   CWE-787
https://nvThe WCFM MAnalyze thCWE-79    CWE-79
https://nvElectronicAnalyze thCWE-611   CWE-611
https://nvThe Coru LAnalyze thCWE-352   CWE-352
https://nvThis vulneAnalyze thCWE-79    CWE-20
https://nvApache AirAnalyze thCWE-862   CWE-200
https://nvA vulnerabAnalyze thCWE-121   CWE-121
https://nvUse after Analyze thCWE-416   CWE-416
https://nvThe TimeliAnalyze thCWE-79    CWE-79
https://nvMultiple mAnalyze thCWE-787   CWE-125
https://nvIn the LinAnalyze thCWE-401   CWE-401
https://nvEmployee MAnalyze thCWE-89    CWE-89
https://nvIBM OperatAnalyze thCWE-502   CWE-502
https://nvEDK2's NetAnalyze thCWE-119   CWE-120
https://nvCross SiteAnalyze thCWE-79    CWE-79
https://nvAn issue iAnalyze thCWE-94    CWE-94
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nv** UNSUPPOAnalyze thCWE-672   CWE-404
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvSynopsys SAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-404   CWE-400
https://nvThe FormidAnalyze thCWE-502   CWE-502
https://nvAn impropeAnalyze thCWE-78    CWE-78
https://nvThe cloud Analyze thCWE-306   CWE-287
https://nvAn issue iAnalyze thCWE-77    CWE-94
https://nvA heap bufAnalyze thCWE-787   CWE-122
https://nvA vulnerabAnalyze thCWE-404   CWE-20
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvFor migratAnalyze thCWE-273   CWE-362
https://nvIn displayAnalyze thCWE-119   CWE-130
https://nvThe vulnerAnalyze thCWE-89    CWE-200
https://nvXWiki PlatAnalyze thCWE-94    CWE-94
https://nvIn video dAnalyze thCWE-125   CWE-125
https://nvThis vulneAnalyze thCWE-79    CWE-20
https://nvUnauthentiAnalyze thCWE-306   CWE-306
https://nvA stack-baAnalyze thCWE-787   CWE-121
https://nvIncorrect Analyze thCWE-346   CWE-290
https://nvAMIâ€™s SPAnalyze thCWE-787   CWE-122
https://nvThe Print Analyze thCWE-79    CWE-79
https://nvIn rds_recAnalyze thCWE-193   CWE-130
https://nvUse after Analyze thCWE-416   CWE-416
https://nvPrestaShopAnalyze thCWE-79    CWE-79
https://nvQStar ArchAnalyze thCWE-79    CWE-80
https://nvThe LearnPAnalyze thCWE-79    CWE-79
https://nvAn issue wAnalyze thCWE-352   CWE-352
https://nvA Cross-FrAnalyze thCWE-1021  CWE-80
https://nvMultiple iAnalyze thCWE-190   CWE-190
https://nvReflected Analyze thCWE-79    CWE-79
https://nvMultiple iAnalyze thCWE-191   CWE-191
https://nvAn uncheckAnalyze thCWE-252   CWE-252
https://nvAn arbitraAnalyze thCWE-434   CWE-434
https://nvIn the LinAnalyze thCWE-668   CWE-200
https://nvAn ImpropeAnalyze thCWE-287   CWE-287
https://nvSQL InjectAnalyze thCWE-89    CWE-89
https://nvStrangeBeeAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-787   CWE-121
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvThe vulnerAnalyze thCWE-798   CWE-798
https://nvWhen accesAnalyze thCWE-862   CWE-284
https://nvAn issue wAnalyze thCWE-755   CWE-400
https://nvA vulnerabAnalyze thCWE-24    CWE-22
https://nvAn issue fAnalyze thCWE-326   CWE-94
https://nvIBM StoragAnalyze thCWE-601   CWE-113
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvAn issue wAnalyze thCWE-416   CWE-416
https://nvTenda AX18Analyze thCWE-787   CWE-121
https://nvIncorrect Analyze thCWE-276   CWE-732
https://nvThe WP STAAnalyze thCWE-668   CWE-200
https://nvThis vulneAnalyze thCWE-79    CWE-20
https://nvThe CompliAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-613   CWE-613
https://nvImproper RAnalyze thCWE-119   CWE-121
https://nvAn issue wAnalyze thCWE-835   CWE-835
https://nvShopware iAnalyze thCWE-918   CWE-20
https://nvDirectory Analyze thCWE-22    CWE-22
https://nvA vulnerabAnalyze thCWE-121   CWE-121
https://nvThe ElemenAnalyze thCWE-79    CWE-79
https://nvDue to a fAnalyze thCWE-787   CWE-122
https://nvA post-autAnalyze thCWE-918   CWE-918
https://nvA post-autAnalyze thCWE-918   CWE-918
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvTenda AX18Analyze thCWE-787   CWE-121
https://nvCross SiteAnalyze thCWE-352   CWE-352
https://nvSQL InjectAnalyze thCWE-89    CWE-89
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvfreeglut tAnalyze thCWE-401   CWE-401
https://nvA buffer oAnalyze thCWE-120   CWE-120
https://nvA link folAnalyze thCWE-59    CWE-
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvA vulnerabAnalyze thCWE-121   CWE-121
https://nvCommand inAnalyze thCWE-78    CWE-77
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvIn the LinAnalyze thCWE-416   CWE-416
https://nvThe numberAnalyze thCWE-307   CWE-307
https://nvTOTOLINK AAnalyze thCWE-78    CWE-77
https://nvDiscord-ReAnalyze thCWE-77    CWE-94
https://nvEmployee MAnalyze thCWE-89    CWE-89
https://nvA vulnerabAnalyze thCWE-434   CWE-434
https://nvIn the LinAnalyze thCWE-416   CWE-416
https://nvurql is a Analyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-502   CWE-502
https://nvA vulnerabAnalyze thCWE-121   CWE-121
https://nvThere is aAnalyze thCWE-427   CWE-427
https://nvA buffer cAnalyze thCWE-122   CWE-120
https://nvA vulnerabAnalyze thCWE-121   CWE-121
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvThe 10Web Analyze thCWE-862   CWE-284
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvThe NewsleAnalyze thCWE-77    CWE-89
https://nvA vulnerabAnalyze thCWE-404   CWE-400
https://nvGenerationAnalyze thCWE-209   CWE-209
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvA stack baAnalyze thCWE-120   CWE-121
https://nvThe WP FasAnalyze thCWE-352   CWE-352
https://nvCross SiteAnalyze thCWE-79    CWE-79
https://nvRubygems.oAnalyze thCWE-287   CWE-640
https://nvAn OS commAnalyze thCWE-78    CWE-78
https://nvAn issue iAnalyze thCWE-74    CWE-200
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvvmm-sys-utAnalyze thCWE-787   CWE-125
https://nvThe WooComAnalyze thCWE-862   CWE-284
https://nvIBM SemeruAnalyze thCWE-327   CWE-327
https://nvBlind SQL Analyze thCWE-89    CWE-89
https://nvCode-projeAnalyze thCWE-89    CWE-89
https://nvAria OperaAnalyze thCWE-79    CWE-79
https://nvThe simpleAnalyze thCWE-79    CWE-20
https://nvThe EventOAnalyze thCWE-862   CWE-284
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvMultiple vAnalyze thCWE-352   CWE-352
https://nvA heap-bufAnalyze thCWE-787   CWE-122
https://nvThe WP Go Analyze thCWE-79    CWE-284
https://nvIn Gradle Analyze thCWE-521   CWE-259
https://nvType confuAnalyze thCWE-843   CWE-
https://nvA Time-BasAnalyze thCWE-89    CWE-89
https://nvKernelSU iAnalyze thCWE-290   CWE-20
https://nvA vulnerabAnalyze thCWE-798   CWE-798
https://nvAn OS commAnalyze thCWE-78    CWE-78
https://nvDeserializAnalyze thCWE-502   CWE-502
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvAn integerAnalyze thCWE-190   CWE-190
https://nvStored CroAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-121   CWE-121
https://nvA UniversaAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvAn issue wAnalyze thCWE-89    CWE-89
https://nvAn arbitraAnalyze thCWE-434   CWE-434
https://nvAn injectiAnalyze thCWE-74    CWE-20
https://nvThe PDF FlAnalyze thCWE-79    CWE-79
https://nvAn agent lAnalyze thCWE-59    CWE-274
https://nvInsecure PAnalyze thCWE-863   CWE-732
https://nvin OpenHarAnalyze thCWE-416   CWE-416
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvMRCMS 3.0 Analyze thCWE-552   CWE-22
https://nvDiscourse Analyze thCWE-284   CWE-284
https://nvThis vulneAnalyze thCWE-79    CWE-20
https://nvFlient SmaAnalyze thCWE-798   CWE-798
https://nvThe routerAnalyze thCWE-306   CWE-284
https://nvHeap BuffeAnalyze thCWE-787   CWE-122
https://nvIn the LinAnalyze thCWE-416   CWE-416
https://nvIn OpenDDSAnalyze thCWE-770   CWE-789
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvIn the LinAnalyze thCWE-125   CWE-125
https://nvAn integerAnalyze thCWE-190   CWE-190
https://nvA command Analyze thCWE-77    CWE-77
https://nvCode-projeAnalyze thCWE-89    CWE-287
https://nvA vulnerabAnalyze thCWE-787   CWE-121
https://nvThe WP TriAnalyze thCWE-79    CWE-79
https://nvCubeFS is Analyze thCWE-532   CWE-532
https://nvAn email aAnalyze thCWE-209   CWE-203
https://nvA vulnerabAnalyze thCWE-121   CWE-121
https://nvVersions oAnalyze thCWE-203   CWE-327
https://nvSQL injectAnalyze thCWE-89    CWE-89
https://nvThe springAnalyze thCWE-732   CWE-732
https://nvIBM StoragAnalyze thCWE-20    CWE-400
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvIBM SterliAnalyze thCWE-525   CWE-200
https://nvMultiple mAnalyze thCWE-787   CWE-20
https://nvThe 3D FliAnalyze thCWE-79    CWE-79
https://nvA NULL poiAnalyze thCWE-476   CWE-476
https://nvLack of auAnalyze thCWE-287   CWE-287
https://nvFile UploaAnalyze thCWE-434   CWE-434
https://nvMemory corAnalyze thCWE-787   CWE-125
https://nvIn the LinAnalyze thCWE-125   CWE-125
https://nvThe VotingAnalyze thCWE-79    CWE-79
https://nvA flaw wasAnalyze thCWE-787   CWE-122
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvNullptr deAnalyze thCWE-476   CWE-476
https://nvAzure IPAMAnalyze thCWE-287   CWE-287
https://nvA vulnerabAnalyze thCWE-404   CWE-400
https://nvTOTOLINK AAnalyze thCWE-78    CWE-77
https://nvWhen a useAnalyze thCWE-601   CWE-20
https://nvA vulnerabAnalyze thCWE-121   CWE-121
https://nvA heap useAnalyze thCWE-416   CWE-416
https://nvA vulnerabAnalyze thCWE-502   CWE-502
https://nvA vulnerabAnalyze thCWE-918   CWE-918
https://nvLeanote veAnalyze thCWE-22    CWE-22
https://nvA vulnerabAnalyze thCWE-404   CWE-20
https://nvThe Linux Analyze thCWE-415   CWE-415
https://nvWikiDiscovAnalyze thCWE-79    CWE-79
https://nvMultiple iAnalyze thCWE-190   CWE-190
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvNVIDIA DGXAnalyze thCWE-306   CWE-287
https://nvCross SiteAnalyze thCWE-79    CWE-79
https://nvIn the LinAnalyze thCWE-476   CWE-476
https://nvA vulnerabAnalyze thCWE-476   CWE-476
https://nvThe OMGF |Analyze thCWE-79    CWE-20
https://nvThe EventOAnalyze thCWE-352   CWE-352
https://nvAn impropeAnalyze thCWE-668   CWE-284
https://nvSQL InjectAnalyze thCWE-89    CWE-89
https://nvThis vulneAnalyze thCWE-79    CWE-20
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvA vulnerabAnalyze thCWE-120   CWE-121
https://nvA Race ConAnalyze thCWE-362   CWE-362
https://nvA vulnerabAnalyze thCWE-552   CWE-22
https://nvIBM PowerSAnalyze thCWE-451   CWE-352
https://nvBuffer oveAnalyze thCWE-125   CWE-125
https://nvAuthenticaAnalyze thCWE-78    CWE-77
https://nvThe Seed SAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-284   CWE-284
https://nvIBM SecuriAnalyze thCWE-257   CWE-377
https://nvIBM AsperaAnalyze thCWE-326   CWE-311
https://nvAn impropeAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-276   CWE-732
https://nvIn the LinAnalyze thCWE-401   CWE-401
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvUse After Analyze thCWE-416   CWE-416
https://nvImproper NAnalyze thCWE-89    CWE-89
https://nvCross SiteAnalyze thCWE-79    CWE-79
https://nvThe Video Analyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvIn the LinAnalyze thCWE-476   CWE-476
https://nvIBM SterliAnalyze thCWE-22    CWE-22
https://nvIn da, theAnalyze thCWE-787   CWE-787
https://nvIn TVAPI, Analyze thCWE-787   CWE-787
https://nvAn issue wAnalyze thCWE-416   CWE-416
https://nvA vulnerabAnalyze thCWE-787   CWE-121
https://nvCross SiteAnalyze thCWE-352   CWE-352
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvMissing AuAnalyze thCWE-862   CWE-285
https://nvA vulnerabAnalyze thCWE-697   CWE-697
https://nvThe implemAnalyze thCWE-287   CWE-287
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvIn the LinAnalyze thCWE-476   CWE-476
https://nvA vulnerabAnalyze thCWE-121   CWE-121
https://nvVim beforeAnalyze thCWE-787   CWE-121
https://nvCubeFS is Analyze thCWE-330   CWE-338
https://nvThe EstatiAnalyze thCWE-502   CWE-502
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvBuffer oveAnalyze thCWE-120   CWE-120
https://nvAn unrestrAnalyze thCWE-434   CWE-434
https://nvThe EventOAnalyze thCWE-352   CWE-352
https://nvDOCSIS disAnalyze thCWE-674   CWE-20
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvGLPI is a Analyze thCWE-79    CWE-79
https://nvThe authenAnalyze thCWE-287   CWE-20
https://nvTrueLayer.Analyze thCWE-918   CWE-20
https://nvChromium EAnalyze thCWE-125   CWE-125
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvThe GiveWPAnalyze thCWE-89    CWE-89
https://nvA vulnerabAnalyze thCWE-22    CWE-22
https://nvAn OS commAnalyze thCWE-77    CWE-78
https://nvA vulnerabAnalyze thCWE-121   CWE-121
https://nvA Cross SiAnalyze thCWE-79    CWE-79
https://nvImproper NAnalyze thCWE-89    CWE-89
https://nvMultiple TAnalyze thCWE-78    CWE-78
https://nvThe Limit Analyze thCWE-79    CWE-79
https://nvA cross-siAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-284   CWE-284
https://nvThe FormidAnalyze thCWE-352   CWE-352
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-918   CWE-918
https://nvA vulnerabAnalyze thCWE-78    CWE-78
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-476   CWE-476
https://nvImproper NAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvIceHrm 23.Analyze thCWE-79    CWE-79
https://nvTenda AX18Analyze thCWE-787   CWE-121
https://nvThe CommenAnalyze thCWE-352   CWE-352
https://nvAn ImpropeAnalyze thCWE-79    CWE-79
https://nvOut-of-bouAnalyze thCWE-125   CWE-125
https://nvAn issue dAnalyze thCWE-290   CWE-290
https://nvA vulnerabAnalyze thCWE-352   CWE-352
https://nvA denial sAnalyze thCWE-119   CWE-20
https://nvA phishingAnalyze thCWE-346   CWE-20
https://nvUse after Analyze thCWE-416   CWE-416
https://nvOpen RedirAnalyze thCWE-601   CWE-601
https://nvCode-projeAnalyze thCWE-89    CWE-89
https://nvIn the LinAnalyze thCWE-416   CWE-416
https://nvAn uncontrAnalyze thCWE-427   CWE-427
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvImproper CAnalyze thCWE-913   CWE- uploading of file with dangerous type
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvflusity-CMAnalyze thCWE-352   CWE-352
https://nvIn SAP AppAnalyze thCWE-94    CWE-78
https://nvThe Paid MAnalyze thCWE-79    CWE-79
https://nvThe WordPrAnalyze thCWE-601   CWE-601
https://nvZentao verAnalyze thCWE-601   CWE-601
https://nvA vulnerabAnalyze thCWE-434   CWE-434
https://nvVault and Analyze thCWE-532   CWE-532
https://nvA vulnerabAnalyze thCWE-434   CWE-434
https://nvCross-SiteAnalyze thCWE-79    CWE-79
https://nvStack overAnalyze thCWE-787   CWE-121
https://nvAn issue wAnalyze thCWE-352   CWE-352
https://nvA vulnerabAnalyze thCWE-79    CWE-79
https://nvNVIDIA DGXAnalyze thCWE-190   CWE-190
https://nvAuthenticaAnalyze thCWE-287   CWE-288
https://nvIBM WebSphAnalyze thCWE-770   CWE-400
https://nvThe Photo Analyze thCWE-22    CWE-22
https://nvA vulnerabAnalyze thCWE-404   CWE-400
https://nvThe EssentAnalyze thCWE-79    CWE-79
https://nvA securityAnalyze thCWE-59    CWE-274
https://nvCross-SiteAnalyze thCWE-352   CWE-352
https://nvDeserializAnalyze thCWE-502   CWE-502
https://nvCross-siteAnalyze thCWE-79    CWE-79
https://nvA vulnerabAnalyze thCWE-89    CWE-89
https://nvActive debAnalyze thCWE-78    CWE-94
https://nvA heap-basAnalyze thCWE-787   CWE-122
https://nvA vulnerabAnalyze thCWE-434   CWE-434
https://nvSQL InjectAnalyze thCWE-89    CWE-89
https://nvThe LearnPAnalyze thCWE-89    CWE-89
https://nvIn the LinAnalyze thCWE-404   CWE-772
https://nvAn out-of-Analyze thCWE-125   CWE-125
https://nvA GPU kernAnalyze thCWE-401   CWE-200
https://nvA SQL injeAnalyze thCWE-89    CWE-89
https://nvA vulnerabAnalyze thCWE-787   CWE-121
https://nvA vulnerabAnalyze thCWE-434   CWE-434
https://nvAn origin Analyze thCWE-346   CWE-274
https://nvThe ContacAnalyze thCWE-79    CWE-79
https://nvIn the LinAnalyze thCWE-787   CWE-121
https://nvA vulnerabAnalyze thCWE-121   CWE-121
https://nvAn OS commAnalyze thCWE-78    CWE-78
https://nvThe Orbit Analyze thCWE-79    CWE-79
https://nvFile uploaAnalyze thCWE-434   CWE-434
https://nvA Cross-SiAnalyze thCWE-352   CWE-352
https://nv** UNSUPPOAnalyze thCWE-269   CWE-269
